Date,Open,High,Low,Close,Adj Close,Volume
2013-02-12,2626.000000,2661.100098,2550.000000,2643.899902,2594.506348,4277
2013-02-13,2659.000000,2659.000000,2555.550049,2645.500000,2596.076660,1133
2013-02-14,2604.000000,2659.000000,2563.100098,2618.750000,2569.825928,1629
2013-02-15,2573.050049,2656.000000,2539.399902,2561.000000,2513.154785,345
2013-02-18,2555.199951,2586.600098,2550.000000,2563.649902,2515.755371,527
2013-02-19,2563.649902,2625.000000,2550.000000,2622.850098,2573.849609,816
2013-02-20,2576.899902,2623.949951,2554.000000,2608.399902,2559.669434,377
2013-02-21,2582.000000,2640.000000,2582.000000,2626.000000,2576.940674,3310
2013-02-22,2632.949951,2633.000000,2555.199951,2616.050049,2567.176514,2485
2013-02-25,2615.500000,2629.000000,2571.000000,2603.399902,2554.762451,3713
2013-02-26,2571.949951,2650.000000,2560.199951,2613.050049,2564.232666,823
2013-02-27,2581.100098,2646.000000,2556.800049,2627.600098,2578.510986,1159
2013-02-28,2600.050049,2613.850098,2556.149902,2602.850098,2554.223145,772
2013-03-01,2562.050049,2602.000000,2540.750000,2578.949951,2530.769287,939
2013-03-04,2550.050049,2568.000000,2490.000000,2546.600098,2499.024170,2541
2013-03-05,2548.050049,2553.350098,2515.100098,2527.800049,2480.575439,1028
2013-03-06,2527.050049,2534.899902,2512.199951,2515.199951,2468.210938,1244
2013-03-07,2475.000000,2525.000000,2475.000000,2521.699951,2474.589355,878
2013-03-08,2531.800049,2550.000000,2502.100098,2544.800049,2497.258057,1577
2013-03-11,2544.050049,2556.050049,2517.000000,2532.699951,2485.383789,1340
2013-03-12,2520.100098,2550.000000,2510.300049,2538.250000,2490.830322,863
2013-03-13,2505.000000,2550.000000,2485.100098,2533.750000,2486.414063,723
2013-03-14,2533.000000,2550.000000,2504.949951,2539.600098,2492.154785,6046
2013-03-15,2505.899902,2580.000000,2477.000000,2510.250000,2463.353271,1728
2013-03-18,2515.000000,2515.000000,2480.100098,2500.449951,2453.736084,838
2013-03-19,2500.000000,2553.850098,2460.000000,2522.449951,2475.325439,6002
2013-03-20,2519.000000,2525.000000,2482.000000,2512.149902,2465.217529,7958
2013-03-21,2486.000000,2524.949951,2486.000000,2490.149902,2443.629150,719
2013-03-22,2548.899902,2548.899902,2464.100098,2526.449951,2479.250244,6374
2013-03-25,2526.000000,2550.000000,2484.350098,2535.550049,2488.180664,2778
2013-03-26,2563.750000,2575.000000,2501.149902,2556.750000,2508.984375,7780
2013-03-28,2531.000000,2600.000000,2525.000000,2594.350098,2545.882080,10159
2013-04-01,2595.000000,2595.000000,2505.000000,2556.949951,2509.180664,735
2013-04-02,2556.949951,2639.949951,2513.000000,2549.100098,2501.477783,924
2013-04-03,2546.000000,2550.000000,2501.949951,2515.500000,2468.504883,550
2013-04-04,2504.000000,2510.000000,2490.000000,2493.350098,2446.768799,222
2013-04-05,2580.000000,2580.000000,2402.000000,2498.800049,2452.116943,265
2013-04-08,2559.000000,2559.000000,2449.949951,2465.300049,2419.242920,431
2013-04-09,2509.949951,2509.949951,2435.000000,2454.500000,2408.644775,348
2013-04-10,2454.050049,2487.000000,2454.000000,2462.500000,2416.495361,217
2013-04-11,2431.100098,2514.949951,2431.100098,2489.500000,2442.990723,702
2013-04-12,2445.100098,2468.949951,2428.000000,2435.600098,2399.737305,247
2013-04-15,2450.000000,2539.949951,2410.000000,2436.149902,2400.279053,288
2013-04-16,2426.000000,2455.000000,2401.399902,2410.899902,2375.400879,707
2013-04-17,2415.000000,2436.000000,2407.000000,2411.899902,2376.385986,327
2013-04-18,2409.100098,2435.000000,2402.100098,2413.350098,2377.815186,598
2013-04-22,2425.000000,2469.500000,2406.100098,2452.550049,2416.437500,1790
2013-04-23,2460.000000,2460.000000,2405.149902,2418.649902,2383.036377,541
2013-04-25,2460.899902,2500.000000,2407.000000,2413.199951,2377.667236,466
2013-04-26,2425.600098,2425.600098,2403.000000,2409.250000,2373.775391,246
